molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,assay_chembl_id,assay_type,target_chembl_id,target_pref_name,document_chembl_id,src_id,data_validity_comment,is_active,safety_category,target_common_name,activity_class,activity_class_label
CHEMBL552246,Nc1ncnc2c1nnn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O,IC50,=,8000.0,nM,5.1,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL563946,Nc1ccnc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O,IC50,=,45000.0,nM,4.35,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL538692,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O,IC50,=,2500.0,nM,5.6,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL564768,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O,IC50,=,2900.0,nM,5.54,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL558882,Nc1nc(I)nc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O,IC50,=,21000.0,nM,4.68,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL560045,Cc1nc(N)c2ncn([C@@H]3O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]3O)c2n1,IC50,=,6000.0,nM,5.22,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL560165,COc1nc(N)c2ncn([C@@H]3O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]3O)c2n1,IC50,=,75000.0,nM,4.12,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL556265,NC(CCSC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O)C(=O)O,IC50,=,61000.0,nM,4.21,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL563024,NC(CCSC[C@H]1O[C@@H](n2cnc3c(NCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O)C(=O)O,IC50,=,27000.0,nM,4.57,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL560105,NC(CCSC[C@H]1O[C@@H](n2cnc3c(NCCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O)C(=O)O,IC50,=,7400.0,nM,5.13,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL555352,NC(CCSC[C@H]1O[C@@H](n2cnc3c(NCCc4ccc(-c5ccccc5)cc4)ncnc32)[C@H](O)[C@@H]1O)C(=O)O,IC50,=,5400.0,nM,5.27,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL560306,NC(CCSC[C@H]1O[C@@H](n2cnc3c(NCc4ccncc4)ncnc32)[C@H](O)[C@@H]1O)C(=O)O,IC50,=,22000.0,nM,4.66,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL560505,COc1cc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]2O)cc(OC)c1,IC50,=,18000.0,nM,4.75,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL552763,NC(CCSC[C@H]1O[C@@H](n2cnc3c(NCCc4ccc(-c5ccccc5)cc4)nc(Cl)nc32)[C@H](O)[C@@H]1O)C(=O)O,IC50,=,6700.0,nM,5.17,,CHEMBL1036408,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151871,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL557902,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS[C@@H]2CN[C@H](C(=O)O)C2)[C@@H](O)[C@H]1O,IC50,=,1100.0,nM,5.96,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL550440,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS[C@H]2CCN[C@H](C(=O)O)C2)[C@@H](O)[C@H]1O,IC50,=,8000.0,nM,5.1,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL551578,COC(=O)[C@@H]1C[C@H](SC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)CN1,IC50,=,4000.0,nM,5.4,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL551167,COC(=O)[C@@H]1C[C@H](SC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)CN1C,IC50,=,4500.0,nM,5.35,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL564052,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS[C@@H]2CCNC2)[C@@H](O)[C@H]1O,IC50,=,4800.0,nM,5.32,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL551100,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS[C@H]2CCNC2)[C@@H](O)[C@H]1O,IC50,=,44000.0,nM,4.36,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL563782,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSC[C@@H]2CCCN2)[C@@H](O)[C@H]1O,IC50,=,19000.0,nM,4.72,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL562689,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSC[C@H]2CCCN2)[C@@H](O)[C@H]1O,IC50,=,31000.0,nM,4.51,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL559281,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS[C@@H]2CCC[C@@H]2N)[C@@H](O)[C@H]1O,IC50,=,94000.0,nM,4.03,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL539449,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSC2CNC2)[C@@H](O)[C@H]1O,IC50,=,44000.0,nM,4.36,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL563938,NCCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,IC50,=,18000.0,nM,4.75,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL560106,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CS[C@@H]2CN[C@H](C(=O)O)C2)[C@@H](O)[C@H]1O,IC50,=,820.0,nM,6.09,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL538627,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CS[C@H]2CCNC2)[C@@H](O)[C@H]1O,IC50,=,36000.0,nM,4.44,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL555257,O=C(O)[C@@H]1C[C@H](SC[C@H]2O[C@@H](n3cnc4c(NCCc5ccc(-c6ccccc6)cc5)ncnc43)[C@H](O)[C@@H]2O)CN1,IC50,=,3700.0,nM,5.43,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL559283,O=C(O)[C@@H]1C[C@H](SC[C@H]2O[C@@H](n3cnc4c(NCCc5ccc(-c6ccccc6)cc5)nc(Cl)nc43)[C@H](O)[C@@H]2O)CN1,IC50,=,2500.0,nM,5.6,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL551174,O[C@@H]1[C@H](O)[C@@H](CS[C@H]2CCNC2)O[C@H]1n1cnc2c(NCCc3ccc(-c4ccccc4)cc3)ncnc21,IC50,=,15000.0,nM,4.82,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL560768,O[C@@H]1[C@H](O)[C@@H](CS[C@H]2CCNC2)O[C@H]1n1cnc2c(NCCc3ccc(-c4ccccc4)cc3)nc(Cl)nc21,IC50,=,5000.0,nM,5.3,,CHEMBL1036444,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1151876,1,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL115145,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,IC50,=,92000.0,nM,4.04,,CHEMBL1072866,B,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1157722,1,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL1964442,O=C(N/N=C/c1ccoc1)c1cc(O)cc(O)c1,IC50,=,7090.0,nM,5.15,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1423709,Cn1cccc1/C=C1/C(=O)NC(=S)N(Cc2ccc(F)cc2)C1=O,IC50,=,3550.0,nM,5.45,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1533351,CCOC(=O)c1c(-n2c(C)cc(C=C3C(=O)NC(=S)NC3=O)c2C)sc2c1CCCC2,IC50,=,10000.0,nM,5.0,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1536256,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CCC(=O)O)C2=O)cc1,IC50,=,5060.0,nM,5.3,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1320181,CCOc1cc(/C=C(\C#N)C(=O)Nc2cccc(C(=O)O)c2)ccc1OCc1ccc(Br)cc1,IC50,=,5400.0,nM,5.27,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL617,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,IC50,=,7280.0,nM,5.14,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1863716,Cc1ccc(-c2nn(-c3ccccc3)cc2C=C2SC(=S)N(CCS(=O)(=O)O)C2=O)cc1,IC50,=,4930.0,nM,5.31,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1377441,O=C(O)c1ccc(-c2ccc(/C=C3\NC(=O)N(Cc4ccc(Cl)cc4)C3=O)o2)cc1Cl,IC50,=,4540.0,nM,5.34,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1358848,O=C(c1ccc(=O)oc1)N1CCOCC1,IC50,=,3670.0,nM,5.43,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1315592,COC(=O)C1CCN(C(=O)c2cc(-c3ccco3)nc3ccccc23)CC1,IC50,=,7310.0,nM,5.14,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1361703,COc1ccccc1CNC(=O)COC(=O)c1cc(-c2ccco2)nc2ccccc12,IC50,=,7110.0,nM,5.15,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1412087,CCOc1cc(/C=C2\C(=O)N(c3nc(-c4ccc(Br)cc4)cs3)N=C2c2ccccc2)ccc1O,IC50,=,4350.0,nM,5.36,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1389315,O=S(=O)(Nc1c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc2n1C1CCCCC1)c1ccccc1,IC50,=,5230.0,nM,5.28,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1414679,CC1=C(C(=O)OC(C)C)C(c2ccc(Cl)cc2)n2c(sc(=Cc3ccc(OCC(=O)O)cc3)c2=O)=N1,IC50,=,5430.0,nM,5.26,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1430983,COc1cc(/C=C2\SC(=O)N(Cc3ccc(Cl)cc3)C2=O)cc([N+](=O)[O-])c1O,IC50,=,4600.0,nM,5.34,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1509648,Cc1ccc(/C=C/C(=O)Nc2ccc([N+](=O)[O-])c(NC(=O)/C=C/c3ccc(C)o3)c2)o1,IC50,=,7180.0,nM,5.14,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1523953,Cc1ccc(S(=O)(=O)N2[C@@H](c3ccc(C(C)(C)C)cc3)C(C(=O)O)=CC[C@H]2c2ccc(C(C)C)cc2)cc1,IC50,=,5040.0,nM,5.3,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1988862,O=C1c2sccc2-c2cccc3cccc1c23,IC50,=,1020.0,nM,5.99,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1372387,O=C(O)CSc1cc(C(=O)c2ccccc2O)cn2c(=O)c3c4c(sc3nc12)CCCC4,IC50,=,14100.0,nM,4.85,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL1967028,CCc1ccc(/C(C)=N/NC(=O)CNC(=O)/C=C/c2ccco2)cc1,IC50,=,6950.0,nM,5.16,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1967046,c1coc(-c2ccc3nncn3c2)c1,IC50,=,4580.0,nM,5.34,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1371301,CCN(CC)c1ccc(NC(=O)CCS(=O)(=O)c2ccc(Br)cc2)c(C)c1,IC50,=,8640.0,nM,5.06,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1360321,CN1C(=O)NC(=O)/C(=C\c2ccc([N+](=O)[O-])o2)C1=O,IC50,=,2080.0,nM,5.68,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1333249,Cn1c(N)c(C(=O)COC(=O)c2cc(-c3ccco3)nc3ccccc23)c(=O)n(C)c1=O,IC50,=,5780.0,nM,5.24,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1434750,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc(Cl)cc2)SC1=S,IC50,=,7360.0,nM,5.13,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1543134,O=C(CNC(=O)/C=C/c1ccco1)N=Nc1c(O)[nH]c2ccccc12,IC50,=,3250.0,nM,5.49,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1558195,CCOc1ccc(NC(=O)c2cccc(-n3cccc3)c2)cc1S(=O)(=O)N1CCOCC1,IC50,=,9080.0,nM,5.04,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1520133,CN(c1ccccc1)c1ccc(/C=C(\CCC(=O)O)c2nc3ccccc3s2)cc1[N+](=O)[O-],IC50,=,5340.0,nM,5.27,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1461389,Cc1ccccc1NC(=O)CSc1ccsc1[N+](=O)[O-],IC50,=,7700.0,nM,5.11,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1548829,COC(=O)/C(C(C)=O)=C(\C=C\C=C\C=C\N(C)C)N(C)C,IC50,=,8380.0,nM,5.08,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1561729,O=C(O)c1ccc(-n2cccc2/C=C2/NC(=O)N(c3ccccc3)C2=O)cc1,IC50,=,3830.0,nM,5.42,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1481077,Cc1ccc(C(=O)O)cc1-c1ccc(/C=C2/NC(=O)N(c3ccccc3)C2=O)o1,IC50,=,11000.0,nM,4.96,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL1713628,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1N=Nc1ccccc1[N+](=O)[O-],IC50,=,7090.0,nM,5.15,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1303509,O=C(O)c1ccccc1-c1ccc(C=c2sc3nc4cc(Br)cnc4n3c2=O)o1,IC50,=,1020.0,nM,5.99,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1875722,COc1ccc(Oc2c(OC)cc(NCc3ccc(CN)cc3)c3ncccc23)cc1.O=C(O)/C=C/C(=O)O,IC50,=,10300.0,nM,4.99,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL1505688,O=C(O)CCCCCN1C(=O)/C(=C\c2cn(-c3ccccc3)nc2-c2cccs2)SC1=S,IC50,=,6970.0,nM,5.16,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1560629,Cc1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c(C)n1-c1cc(C(=O)O)cc(C(=O)O)c1,IC50,=,10700.0,nM,4.97,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL1485960,CCOc1cccc(N2C(=O)/C(=C/c3ccco3)C(=O)NC2=S)c1,IC50,=,4240.0,nM,5.37,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL212414,Cc1ccc(NC(=O)CN2C(=O)N/C(=C\c3cccn3-c3cccc(C(=O)O)c3)C2=O)cc1,IC50,=,6050.0,nM,5.22,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1381264,CCS(=O)(=O)C1=NN2C(=N)/C(=C\c3ccc(SCc4ccco4)o3)C(=O)N=C2S1,IC50,=,5710.0,nM,5.24,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1558192,O=C(O)C(c1ccccc1)N1C(=O)/C(=C\c2ccc(-c3ccccc3Cl)o2)SC1=S,IC50,=,4270.0,nM,5.37,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1312212,COc1cccc(NS(=O)(=O)c2ccc3c(c2)C2C=CCC2C(c2ccc(C(=O)O)cc2)N3)c1,IC50,=,7940.0,nM,5.1,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1587837,COc1ccc(NS(=O)(=O)c2ccc(O)c(NC(=O)c3cc4c(C)nn(-c5ccc(F)cc5)c4s3)c2)cc1,IC50,=,6920.0,nM,5.16,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1308055,Cc1ccc(-n2cccc2/C=C2/C(=N)N3C(=NC2=O)SN=C3S(C)(=O)=O)cc1Cl,IC50,=,7720.0,nM,5.11,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1322848,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1,IC50,=,11300.0,nM,4.95,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL1606403,C=CCOC(=O)c1cc(-c2ccc(/C=C3\C(=O)NC(=O)C(C#N)=C3C)o2)ccc1Cl,IC50,=,5000.0,nM,5.3,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1181670,c1ccc2c(c1)C1=NCCN1c1ccccc1-2,IC50,=,9240.0,nM,5.03,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1490332,CCN(CC)CCn1nc2c3c(cccc3c1=O)-c1ccccc1-2,IC50,=,11500.0,nM,4.94,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,0,Cardiac Safety,Nav1.5,1,less_potent
CHEMBL1789994,CC[N+](C)(CC)CCCCOc1ccc2c(c1)C(=O)c1cc(OCCCC[N+](C)(CC)CC)ccc1-2.[I-].[I-],IC50,=,1240.0,nM,5.91,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1445488,CCOC(=O)c1sc2nc3c(SCC(=O)O)cc(C(=O)c4ccccc4O)cn3c(=O)c2c1C,IC50,=,4120.0,nM,5.38,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
CHEMBL1346592,Cc1ccccc1NC(=O)CN1C(=O)N/C(=C\c2cccn2-c2cccc(C(=O)O)c2)C1=O,IC50,=,6370.0,nM,5.2,active,CHEMBL1963910,F,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,CHEMBL1201862,7,,1,Cardiac Safety,Nav1.5,2,potent
